user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
113528649@N08	11770178296_df3b3fdeeb_o.jpg	332	(38, 43)	f	640	1173	395	395	-90	0	155
113528649@N08	11770178296_df3b3fdeeb_o.jpg	333	(8, 12)	f	1180	803	377	376	-80	0	142
113528649@N08	11760388013_15a013288d_o.jpg	333	(8, 12)	f	1259	1356	529	529	190	0	118
113528649@N08	11760388013_15a013288d_o.jpg	334	None		1541	1184	522	522	170	0	104
113528649@N08	11760388013_15a013288d_o.jpg	335	(4, 6)	m	1622	690	465	465	170	0	94
113528649@N08	11777688426_33ee411f98_o.jpg	335	(4, 6)	m	2040	669	388	389	-10	0	17
113528649@N08	11776974585_b455d8256f_o.jpg	336	(38, 43)	m	1236	339	376	376	10	0	92
113528649@N08	11776974585_b455d8256f_o.jpg	333	(8, 12)	f	1632	729	344	345	20	0	65
113528649@N08	11761331016_194bff7414_o.jpg	334	None		1265	148	918	918	10	0	132
113528649@N08	11761331016_194bff7414_o.jpg	335	(4, 6)	m	768	1249	758	759	-5	0	156
113528649@N08	11769798183_5ec3aa9ae3_o.jpg	333	(8, 12)	f	1882	1058	465	465	-80	0	72
113528649@N08	11769798183_5ec3aa9ae3_o.jpg	334	None		1910	1290	428	428	-95	0	96
113528649@N08	11764353383_7876699f95_o.jpg	332	(38, 43)	f	667	1128	383	382	-90	0	171
113528649@N08	11764353383_7876699f95_o.jpg	333	(8, 12)	f	1212	782	332	332	-85	0	155
113528649@N08	11764310743_ef16e42d27_o.jpg	334	None		1265	148	918	918	10	0	132
113528649@N08	11764310743_ef16e42d27_o.jpg	335	(4, 6)	m	768	1249	758	759	-5	0	156
113528649@N08	11760056345_d4694378e7_o.jpg	334	None		957	1354	593	593	175	0	117
113528649@N08	11760056345_d4694378e7_o.jpg	333	(8, 12)	f	1899	1139	504	504	180	0	85
113528649@N08	11760056345_d4694378e7_o.jpg	335	(4, 6)	m	1522	1109	465	465	175	0	84
113528649@N08	11764075305_7058119956_o.jpg	333	(8, 12)	f	1606	690	389	388	0	0	93
113528649@N08	11778564276_aa3790307f_o.jpg	335	(4, 6)	m	857	596	344	344	-70	30	107
113528649@N08	11769505785_1831b63352_o.jpg	334	None		618	20	1313	1313	-110	0	61
113528649@N08	11770628674_0bd6eb852a_o.jpg	334	None		967	956	1230	1230	-15	0	40
113528649@N08	11778225464_f23875f4e6_o.jpg	333	(8, 12)	f	229	918	733	733	-85	0	174
113528649@N08	11764851176_ac0e7e860e_o.jpg	332	(38, 43)	f	1152	446	503	503	-5	0	172
113528649@N08	11764851176_ac0e7e860e_o.jpg	333	(8, 12)	f	1561	1224	498	497	0	0	126
113528649@N08	11760584734_7dc36de313_o.jpg	334	None		1343	235	1046	1046	10	0	100
113528649@N08	11760584734_7dc36de313_o.jpg	335	(4, 6)	m	1048	827	778	777	0	0	75
113528649@N08	11778709585_7610b09f76_o.jpg	334	None		2003	788	242	243	-10	0	7
113528649@N08	11778560906_cd98df7392_o.jpg	334	None		723	291	402	402	-90	0	126
113528649@N08	11760472014_925fa2afcd_o.jpg	334	None		608	1012	829	828	175	30	116
113528649@N08	11760472014_925fa2afcd_o.jpg	333	(8, 12)	f	1695	820	810	810	180	0	73
113528649@N08	11760472014_925fa2afcd_o.jpg	335	(4, 6)	m	1209	784	663	663	170	0	87
113528649@N08	11777682026_32dde7356d_o.jpg	335	(4, 6)	m	1619	873	816	816	0	0	124
113528649@N08	11769669483_e27656d28f_o.jpg	332	(38, 43)	f	667	1128	383	382	-90	0	171
113528649@N08	11769669483_e27656d28f_o.jpg	333	(8, 12)	f	1212	782	332	332	-85	0	155
113528649@N08	11788977235_a8e8555606_o.jpg	333	(8, 12)	f	1466	1480	287	287	170	0	117
113528649@N08	11777635753_d0fcca0a2d_o.jpg	334	None		741	793	331	332	-95	0	180
113528649@N08	11779092224_1d2887717b_o.jpg	336	(38, 43)	m	1461	602	249	249	-5	0	127
113528649@N08	11779092224_1d2887717b_o.jpg	334	None		1847	956	242	242	5	30	65
113528649@N08	11764848356_8a998605aa_o.jpg	332	(38, 43)	f	851	1163	363	363	-100	0	181
113528649@N08	11764848356_8a998605aa_o.jpg	333	(8, 12)	f	1356	919	306	306	-85	0	120
113528649@N08	11779444906_cafb7c3dfc_o.jpg	336	(38, 43)	m	1472	624	242	242	0	0	92
113528649@N08	11760933546_3bd27080de_o.jpg	334	None		1297	143	937	937	10	0	120
113528649@N08	11760933546_3bd27080de_o.jpg	335	(4, 6)	m	854	1265	688	688	-5	0	112
113528649@N08	11778168736_0d31f4501d_o.jpg	334	None		758	522	421	421	-85	0	161
113528649@N08	11777640446_2845333188_o.jpg	334	None		946	486	1371	1370	-95	30	90
113528649@N08	11760136835_622a346b6b_o.jpg	334	None		1415	908	586	586	165	0	71
113528649@N08	11760136835_622a346b6b_o.jpg	333	(8, 12)	f	1169	1114	561	561	185	0	93
113528649@N08	11760136835_622a346b6b_o.jpg	335	(4, 6)	m	1531	417	523	523	180	0	56
113528649@N08	11760133015_79ff823bfc_o.jpg	333	(8, 12)	f	1147	1120	644	644	190	0	102
113528649@N08	11760133015_79ff823bfc_o.jpg	334	None		1443	938	600	599	170	0	87
113528649@N08	11760133015_79ff823bfc_o.jpg	335	(4, 6)	m	1595	465	503	503	180	0	65
113528649@N08	11777566553_94a6708491_o.jpg	332	(38, 43)	f	1072	1327	465	465	-75	0	114
113528649@N08	11777566553_94a6708491_o.jpg	334	None		1147	709	402	401	-85	0	165
113528649@N08	11777566553_94a6708491_o.jpg	333	(8, 12)	f	956	1085	370	370	-85	0	118
113528649@N08	11777566553_94a6708491_o.jpg	335	(4, 6)	m	1434	1142	319	319	-95	0	205
113528649@N08	11777723706_a80a1175aa_o.jpg	335	(4, 6)	m	623	1005	656	657	-105	0	73
113528649@N08	11777711886_466afe1191_o.jpg	336	(38, 43)	m	1222	132	1007	1007	-20	0	162
113528649@N08	11777711886_466afe1191_o.jpg	334	None		937	524	905	905	-25	-30	60
113528649@N08	11777711886_466afe1191_o.jpg	335	(4, 6)	m	1885	1224	695	694	-10	45	69
113528649@N08	11779581373_fd696b10f4_o.jpg	333	(8, 12)	f	1592	1392	988	989	180	0	117
113528649@N08	11764512424_6f6ac62eeb_o.jpg	332	(38, 43)	f	643	1110	396	396	-90	0	176
113528649@N08	11764512424_6f6ac62eeb_o.jpg	333	(8, 12)	f	1216	749	325	325	-90	0	179
113528649@N08	11777685756_0192f31fba_o.jpg	335	(4, 6)	m	1848	682	421	420	0	0	105
113528649@N08	11764087685_d7e67ea503_o.jpg	332	(38, 43)	f	706	1122	401	401	-95	0	172
113528649@N08	11764087685_d7e67ea503_o.jpg	333	(8, 12)	f	1305	812	370	370	-85	0	115
113528649@N08	11789411634_83190f90ef_o.jpg	333	(8, 12)	f	1327	680	402	402	5	-15	56
113528649@N08	11760823476_b7b65641ee_o.jpg	333	(8, 12)	f	1380	1520	478	478	185	0	116
113528649@N08	11760823476_b7b65641ee_o.jpg	334	None		1893	1437	459	459	185	0	145
113528649@N08	11760823476_b7b65641ee_o.jpg	335	(4, 6)	m	895	924	389	389	175	0	104
113528649@N08	11764098765_fd5fbaa7ff_o.jpg	332	(38, 43)	f	1571	1211	261	261	-100	0	134
113528649@N08	11764098765_fd5fbaa7ff_o.jpg	333	(8, 12)	f	1891	1061	255	255	-90	0	101
113528649@N08	11779442753_00aec37283_o.jpg	333	(8, 12)	f	1592	1392	988	989	180	0	117
113528649@N08	11776961135_10a41f7b30_o.jpg	335	(4, 6)	m	733	1074	854	854	-110	0	71
113528649@N08	11779606633_17244397f3_o.jpg	333	(8, 12)	f	1695	1110	376	376	15	0	20
113528649@N08	11760372343_ea03ae371f_o.jpg	333	(8, 12)	f	996	1282	682	683	195	0	79
113528649@N08	11760372343_ea03ae371f_o.jpg	334	None		1313	1125	599	599	170	0	75
113528649@N08	11760372343_ea03ae371f_o.jpg	335	(4, 6)	m	1498	664	491	491	180	0	69
113528649@N08	11777128573_42b78d30fd_o.jpg	335	(4, 6)	m	0	0	1044	960	190	0	49
113528649@N08	11778056083_454e20326c_o.jpg	333	(8, 12)	f	1823	1458	503	503	185	-30	108
113528649@N08	11780160046_903683b679_o.jpg	333	(8, 12)	f	1421	1195	319	319	5	0	46
113528649@N08	11764835656_247dd5e06f_o.jpg	333	(8, 12)	f	1716	541	414	415	0	0	84
113528649@N08	11789750996_3bf784c5e4_o.jpg	334	None		532	906	395	396	-5	0	110
113528649@N08	11789750996_3bf784c5e4_o.jpg	333	(8, 12)	f	1957	675	344	345	10	0	71
113528649@N08	11760580914_69dabdb5f5_o.jpg	333	(8, 12)	f	809	967	612	612	-85	0	126
113528649@N08	11760532744_13585be0d3_o.jpg	334	None		2044	1434	485	484	180	0	145
113528649@N08	11760532744_13585be0d3_o.jpg	333	(8, 12)	f	1480	1526	485	485	170	0	108
113528649@N08	11760532744_13585be0d3_o.jpg	335	(4, 6)	m	1051	945	408	408	180	0	98
113528649@N08	11764824966_9a85a00837_o.jpg	334	None		1276	269	944	943	5	0	146
113528649@N08	11764824966_9a85a00837_o.jpg	335	(4, 6)	m	846	1410	682	682	-5	0	115
113528649@N08	11777308434_e08b6f01a2_o.jpg	335	(4, 6)	m	712	921	943	943	200	0	60
113528649@N08	11779370995_4ae398042a_o.jpg	333	(8, 12)	f	1530	557	777	778	-5	0	45
113528649@N08	11779152194_8c0335553d_o.jpg	333	(8, 12)	f	1592	1392	988	989	180	0	117
113528649@N08	11764336993_ef8b455af1_o.jpg	332	(38, 43)	f	573	1096	415	414	-95	0	194
113528649@N08	11764336993_ef8b455af1_o.jpg	333	(8, 12)	f	1203	811	382	382	-85	0	131
113528649@N08	11760912036_805f01e3a1_o.jpg	333	(8, 12)	f	956	1080	529	529	-85	0	118
113528649@N08	11777677826_51a0358313_o.jpg	335	(4, 6)	m	1455	718	822	823	-5	0	143
113528649@N08	11760407053_19e1c3e888_o.jpg	333	(8, 12)	f	839	1020	619	618	-85	0	121
113528649@N08	11760149145_7eb8ae2cc7_o.jpg	333	(8, 12)	f	1071	1147	522	523	-85	0	109
113528649@N08	11769428785_248f409ee9_o.jpg	334	None		699	954	504	504	-10	30	40
113528649@N08	11769428785_248f409ee9_o.jpg	333	(8, 12)	f	1195	811	497	497	5	15	32
113528649@N08	11779777814_039113a3b6_o.jpg	333	(8, 12)	f	2110	795	331	331	0	0	191
113528649@N08	11778585426_5bc6365d3f_o.jpg	333	(8, 12)	f	707	1362	306	306	185	0	99
113528649@N08	11778585426_5bc6365d3f_o.jpg	334	None		1314	1308	300	300	180	0	161
113528649@N08	11769802333_d41306a6b1_o.jpg	334	None		1620	882	1237	1237	-100	0	31
113528649@N08	11769802333_d41306a6b1_o.jpg	333	(8, 12)	f	1486	551	880	880	-75	0	16
113528649@N08	11764838346_17bcd4e2b8_o.jpg	333	(8, 12)	f	1694	525	408	408	10	0	99
113528649@N08	11789247303_72501ddb43_o.jpg	333	(8, 12)	f	1477	792	242	242	-5	0	90
113528649@N08	11760831236_5c4193159a_o.jpg	333	(8, 12)	f	1440	1496	491	491	175	0	129
113528649@N08	11760831236_5c4193159a_o.jpg	334	None		1984	1408	478	478	180	0	150
113528649@N08	11760831236_5c4193159a_o.jpg	335	(4, 6)	m	925	913	396	395	175	0	101
113528649@N08	11760897926_71365cf9a4_o.jpg	333	(8, 12)	f	1161	1282	600	600	190	0	109
113528649@N08	11760897926_71365cf9a4_o.jpg	334	None		1501	1153	523	523	175	0	100
113528649@N08	11760897926_71365cf9a4_o.jpg	335	(4, 6)	m	1619	658	472	471	175	0	85
113528649@N08	11778066763_aa2f0f8485_o.jpg	333	(8, 12)	f	1888	1316	529	529	175	0	147
113528649@N08	11778066763_aa2f0f8485_o.jpg	334	None		1335	1193	523	523	180	0	142
113528649@N08	11764347283_a73c7667b0_o.jpg	332	(38, 43)	f	758	1263	376	376	-95	0	176
113528649@N08	11764347283_a73c7667b0_o.jpg	333	(8, 12)	f	1298	859	332	331	-90	0	170
113528649@N08	11760052185_4beb4dc8d5_o.jpg	333	(8, 12)	f	1596	792	670	669	-10	0	81
113528649@N08	11760052185_4beb4dc8d5_o.jpg	334	None		1083	967	657	657	15	0	69
113528649@N08	11760052185_4beb4dc8d5_o.jpg	335	(4, 6)	m	2126	997	535	536	10	0	112
113528649@N08	11760306183_def954d216_o.jpg	334	None		1316	1090	593	593	170	0	125
113528649@N08	11760306183_def954d216_o.jpg	333	(8, 12)	f	1859	1109	587	586	180	0	96
113528649@N08	11769426975_d316ce8e5c_o.jpg	333	(8, 12)	f	1128	820	484	485	5	0	34
113528649@N08	11769426975_d316ce8e5c_o.jpg	334	None		632	940	472	472	0	0	60
113528649@N08	11769958954_5bb6926a83_o.jpg	334	None		1871	1325	408	408	-90	0	114
113528649@N08	11769958954_5bb6926a83_o.jpg	333	(8, 12)	f	1705	784	408	408	-85	0	110
113528649@N08	11760571664_b8f4e783b7_o.jpg	333	(8, 12)	f	996	1145	516	517	-90	0	123
113528649@N08	11777697926_67eeb44dfd_o.jpg	335	(4, 6)	m	1683	618	510	510	-5	30	155
113528649@N08	11777823045_7b135a5137_o.jpg	334	None		1713	1319	586	587	165	0	109
113528649@N08	11777186593_860ff6b20c_o.jpg	335	(4, 6)	m	1031	855	344	345	-95	0	139
113528649@N08	11760536944_1528be6008_o.jpg	334	None		2040	1404	490	490	180	0	164
113528649@N08	11760536944_1528be6008_o.jpg	335	(4, 6)	m	967	860	484	485	160	0	92
113528649@N08	11760536944_1528be6008_o.jpg	333	(8, 12)	f	1493	1501	472	472	170	0	112
113528649@N08	11770625214_ced03e53af_o.jpg	333	(8, 12)	f	1998	903	1039	1039	0	30	35
113528649@N08	11770625214_ced03e53af_o.jpg	334	None		1443	1200	899	898	0	0	35
113528649@N08	11769515665_e4bdd2be10_o.jpg	332	(38, 43)	f	302	1453	657	657	-90	0	135
113528649@N08	11760776806_42fcc22fc3_o.jpg	333	(8, 12)	f	1131	492	714	714	15	-45	61
113528649@N08	11770197346_1d8c74a0a8_o.jpg	334	None		444	431	1925	1926	-85	0	72
113528649@N08	11778945623_801a991114_o.jpg	334	None		1922	672	242	242	-5	0	24
113528649@N08	11778020933_84e9be80d4_o.jpg	335	(4, 6)	m	1200	887	280	281	-100	0	113
113528649@N08	11789163724_95c8d15b84_o.jpg	333	(8, 12)	f	150	0	907	875	-90	0	55
113528649@N08	11760785676_be8ba6b189_o.jpg	333	(8, 12)	f	851	707	663	663	0	0	125
113528649@N08	11760785676_be8ba6b189_o.jpg	334	None		1545	721	612	612	5	0	182
113528649@N08	11779612893_235867fcde_o.jpg	333	(8, 12)	f	1418	916	484	484	-10	0	48
113528649@N08	11778595766_6c30773a93_o.jpg	333	(8, 12)	f	1966	1196	612	612	185	0	132
113528649@N08	11778595766_6c30773a93_o.jpg	334	None		1494	1180	517	517	180	0	121
113528649@N08	11788753705_1bf49bc746_o.jpg	335	(4, 6)	m	14	0	1224	960	5	0	61
113528649@N08	11777692746_2a30a501f0_o.jpg	335	(4, 6)	m	1667	599	599	599	0	0	72
113528649@N08	11777191783_bef7a6438a_o.jpg	335	(4, 6)	m	341	58	939	902	-115	15	23
113528649@N08	11764072155_4438316779_o.jpg	334	None		1380	514	580	580	0	0	149
113528649@N08	11760314373_11757f0260_o.jpg	333	(8, 12)	f	1378	1541	504	503	180	0	115
113528649@N08	11760314373_11757f0260_o.jpg	334	None		1925	1474	459	459	185	0	139
113528649@N08	11760314373_11757f0260_o.jpg	335	(4, 6)	m	910	959	388	389	165	0	81
113528649@N08	11760872416_1f203505a2_o.jpg	334	None		2040	1400	503	504	180	0	141
113528649@N08	11760872416_1f203505a2_o.jpg	333	(8, 12)	f	1494	1522	466	465	170	0	123
113528649@N08	11760872416_1f203505a2_o.jpg	335	(4, 6)	m	1031	935	382	383	175	0	96
113528649@N08	11760438554_02a3c271a7_o.jpg	335	(4, 6)	m	1101	245	1568	1568	-10	0	109
113528649@N08	11770220725_0c374e2e27_o.jpg	334	None		859	814	1153	1154	5	0	52
113528649@N08	11770220725_0c374e2e27_o.jpg	333	(8, 12)	f	2020	336	957	956	0	30	95
113528649@N08	11789514716_6d71717eb6_o.jpg	333	(8, 12)	f	1450	1389	280	281	5	0	96
113528649@N08	11778548856_012d3fc526_o.jpg	334	None		758	522	421	421	-85	0	161
113528649@N08	11788972445_928eba8e36_o.jpg	333	(8, 12)	f	1184	964	420	420	175	0	90
113528649@N08	11779621323_40e34a9928_o.jpg	333	(8, 12)	f	1622	597	542	542	10	30	83
20272804@N04	9827102113_843dc79e29_o.jpg	337	(48, 53)	m	962	426	436	437	-5	0	43
20272804@N04	9837853783_ef3fde52cc_o.jpg	337	(48, 53)	m	336	317	624	688	5	0	63
20272804@N04	9827198255_8c2b8d4ce5_o.jpg	338	(48, 53)	m	1004	1718	274	274	0	0	111
20272804@N04	9838297013_976b95465d_o.jpg	339	(38, 43)	f	480	344	268	268	20	45	35
20272804@N04	9838089413_8db49f5f61_o.jpg	340	(38, 43)	f	238	647	340	340	0	45	23
20272804@N04	9827085915_8459fa527d_o.jpg	341	(48, 53)	m	721	1479	867	867	10	0	35
20272804@N04	9837878326_4f7e28d069_o.jpg	342	(48, 53)	m	1920	1424	319	319	10	30	113
20272804@N04	9837878326_4f7e28d069_o.jpg	343	(48, 53)	m	465	1305	255	255	5	0	23
20272804@N04	9838061983_7581d81ef1_o.jpg	342	(48, 53)	m	395	461	132	132	-10	30	65
20272804@N04	9838125533_2bb5dd2837_o.jpg	341	(48, 53)	m	361	393	371	384	-5	0	46
20272804@N04	9827164673_26dbc10809_o.jpg	337	(48, 53)	m	382	1058	612	612	-20	0	42
20272804@N04	9837775215_b2b24282de_o.jpg	344	(38, 43)	m	819	1327	128	127	5	0	61
20272804@N04	9838180894_8623befb85_o.jpg	339	(38, 43)	f	488	399	228	228	5	0	124
20272804@N04	9837949643_3d05531652_o.jpg	341	(48, 53)	m	1788	978	478	478	10	0	106
20272804@N04	9827230345_b57cd22f6a_o.jpg	342	(48, 53)	m	851	1024	720	721	5	-30	129
20272804@N04	9837951673_4af1ab73aa_o.jpg	341	(48, 53)	m	629	675	402	402	-10	0	42
20272804@N04	9837951673_4af1ab73aa_o.jpg	337	(48, 53)	m	1067	634	370	370	-10	0	119
20272804@N04	9838211315_ebb3f8f101_o.jpg	339	(38, 43)	f	436	351	260	260	10	0	166
20272804@N04	9827306253_4ac64a0be9_o.jpg	342	(48, 53)	m	0	535	663	759	5	0	138
20272804@N04	9827306253_4ac64a0be9_o.jpg	345	(48, 53)	m	567	714	414	414	10	-30	49
20272804@N04	9837828374_1d7c1298e8_o.jpg	341	(48, 53)	m	468	657	1016	1016	0	-15	19
20272804@N04	9837828374_1d7c1298e8_o.jpg	337	(48, 53)	m	1537	614	940	940	0	0	71
20272804@N04	9837828374_1d7c1298e8_o.jpg	346	(48, 53)	m	1437	912	283	284	0	30	25
20272804@N04	9837920674_3afca7333b_o.jpg	343	(48, 53)	m	232	259	136	135	5	0	8
20272804@N04	9837920674_3afca7333b_o.jpg	341	(48, 53)	m	673	285	128	128	5	0	40
20272804@N04	9837920674_3afca7333b_o.jpg	338	(48, 53)	m	777	266	124	124	0	30	60
20272804@N04	9838037353_53c7bb761d_o.jpg	345	(48, 53)	m	401	284	192	192	-5	-30	82
20272804@N04	9827249995_7c082bd365_o.jpg	341	(48, 53)	m	1083	1224	306	306	5	0	50
20272804@N04	9837999546_c7e1c77c61_o.jpg	337	(48, 53)	m	0	251	377	412	20	0	76
20272804@N04	9837999546_c7e1c77c61_o.jpg	339	(38, 43)	f	463	381	300	300	0	0	158
20272804@N04	9837999546_c7e1c77c61_o.jpg	340	(38, 43)	f	235	397	280	280	5	0	108
20272804@N04	9837978785_c9a3e00a54_o.jpg	347	(38, 43)	m	0	390	333	336	-10	45	22
20272804@N04	9837724904_25b267e90e_o.jpg	344	(38, 43)	m	1250	1133	862	1071	15	0	12
20272804@N04	9837724904_25b267e90e_o.jpg	339	(38, 43)	f	37	1238	578	578	5	0	14
20272804@N04	9837934413_e9d7663fc9_o.jpg	339	(38, 43)	f	153	440	1184	1184	0	30	104
20272804@N04	9837545275_8a1e58672d_o.jpg	341	(48, 53)	m	959	1839	484	484	10	0	97
20272804@N04	9832392893_5ec0de6d32_o.jpg	339	(38, 43)	f	1173	1354	1173	1173	10	0	86
20272804@N04	9832392893_5ec0de6d32_o.jpg	337	(48, 53)	m	921	693	797	797	-10	0	72
20272804@N04	9827080184_677fedbf80_o.jpg	341	(48, 53)	m	4	1982	1237	1237	0	0	19
20272804@N04	9827080184_677fedbf80_o.jpg	348	(60, 100)	m	1122	1851	255	255	5	0	38
20272804@N04	9837605136_8df2f1b4ca_o.jpg	337	(48, 53)	m	1644	544	387	388	-5	30	36
20272804@N04	9827198794_0a4b1476bd_o.jpg	337	(48, 53)	m	1636	988	421	420	-20	0	82
20272804@N04	9827198794_0a4b1476bd_o.jpg	341	(48, 53)	m	1292	1074	408	408	5	0	43
20272804@N04	9837779766_4daf5e7bb6_o.jpg	344	(38, 43)	m	2355	1051	650	651	0	30	16
20272804@N04	9837779766_4daf5e7bb6_o.jpg	341	(48, 53)	m	1880	991	274	274	-10	15	10
20272804@N04	9837826024_2d219f1774_o.jpg	337	(48, 53)	m	1676	320	976	975	20	0	42
20272804@N04	9837517896_8cd653a883_o.jpg	349	(25, 32)	m	1295	2752	242	242	5	0	123
20272804@N04	9837517896_8cd653a883_o.jpg	350	(60, 100)	m	71	2695	242	242	-5	0	61
20272804@N04	9837652314_d0270064e7_o.jpg	339	(38, 43)	f	1038	1869	291	290	0	0	132
20272804@N04	9827123064_6a632e7997_o.jpg	338	(48, 53)	m	0	534	601	746	-5	0	11
20272804@N04	9827123064_6a632e7997_o.jpg	337	(48, 53)	m	336	432	624	767	0	0	20
20272804@N04	9838284253_3d47ed3bd5_o.jpg	339	(38, 43)	f	243	76	104	104	-5	-30	9
20272804@N04	9827207983_f35e7fe92a_o.jpg	337	(48, 53)	m	0	350	613	665	10	0	86
20272804@N04	9827207983_f35e7fe92a_o.jpg	338	(48, 53)	m	373	260	508	580	-5	-30	55
20272804@N04	9827175406_85ed2f4b36_o.jpg	351	(25, 32)	f	1093	388	242	243	0	-45	111
20272804@N04	9837676685_736ec21360_o.jpg	337	(48, 53)	m	439	830	521	450	-25	15	19
20272804@N04	9827146883_f0b709f1c5_o.jpg	343	(48, 53)	m	1086	1724	383	382	-20	30	22
20272804@N04	9827021666_20e96d1d36_o.jpg	341	(48, 53)	m	1043	1451	364	364	10	0	40
20272804@N04	9827021666_20e96d1d36_o.jpg	338	(48, 53)	m	591	1488	280	281	20	0	43
20272804@N04	9837936633_3d1542a931_o.jpg	339	(38, 43)	f	190	604	1412	1412	-20	30	128
20272804@N04	9837953454_11b9f99573_o.jpg	341	(48, 53)	m	298	298	428	428	-10	0	89
20272804@N04	9837953454_11b9f99573_o.jpg	347	(38, 43)	m	115	314	309	308	-15	0	22
20272804@N04	9827103763_41ae4c2330_o.jpg	339	(38, 43)	f	504	595	1043	1043	-10	0	14
20272804@N04	9827385583_ea31a34655_o.jpg	341	(48, 53)	m	479	1180	491	491	0	0	89
20272804@N04	9827385583_ea31a34655_o.jpg	337	(48, 53)	m	925	1131	485	485	-5	0	114
20272804@N04	9838026854_934fa8c2a2_o.jpg	341	(48, 53)	m	431	122	232	232	0	0	87
20272804@N04	9827298325_65a61a58d7_o.jpg	352	(48, 53)	f	809	811	746	746	5	0	73
20272804@N04	9838047383_c43821d129_o.jpg	343	(48, 53)	m	204	1086	777	778	-10	0	54
20272804@N04	9838047383_c43821d129_o.jpg	337	(48, 53)	m	919	1182	485	485	-25	0	129
20272804@N04	9837779663_8bf3b103ba_o.jpg	341	(48, 53)	m	1517	497	612	612	-5	0	68
20272804@N04	9827226406_17d8a6734b_o.jpg	344	(38, 43)	m	957	554	633	633	10	0	104
20272804@N04	9827226406_17d8a6734b_o.jpg	353	(38, 43)	f	587	647	574	574	5	0	87
20272804@N04	9827196954_4ffe1b2e4f_o.jpg	341	(48, 53)	m	1396	1388	414	414	15	0	79
20272804@N04	9838030774_f45382c68f_o.jpg	341	(48, 53)	m	28	51	344	344	-5	0	94
20272804@N04	9838030774_f45382c68f_o.jpg	340	(38, 43)	f	347	256	320	320	10	0	109
20272804@N04	9838030774_f45382c68f_o.jpg	339	(38, 43)	f	724	309	272	272	0	0	140
16166376@N00	11117854594_725c213847_o.jpg	354	(25, 32)	m	1577	843	829	828	-10	30	147
16166376@N00	11117854594_725c213847_o.jpg	355	(25, 32)	f	589	817	606	606	15	0	78
16166376@N00	8780310262_e12aaf7b92_o.jpg	355	(25, 32)	f	380	924	336	336	-5	0	144
16166376@N00	11117807744_451f139c33_o.jpg	355	(25, 32)	f	1216	1743	446	446	165	45	39
16166376@N00	8773270975_23577cd361_o.jpg	355	(25, 32)	f	395	793	320	320	10	30	73
16166376@N00	11117734444_7f8722d26c_o.jpg	354	(25, 32)	m	1311	1305	287	287	-85	30	81
16166376@N00	9588060344_f5becd68cf_o.jpg	355	(25, 32)	f	1576	1093	956	956	185	30	60
16166376@N00	11117970353_8cc0fe3c6b_o.jpg	354	(25, 32)	m	1541	839	784	785	-10	30	139
16166376@N00	11117970353_8cc0fe3c6b_o.jpg	355	(25, 32)	f	769	933	606	606	5	0	95
16166376@N00	11117801946_bf8ab778e0_o.jpg	355	(25, 32)	f	1117	522	331	332	-100	0	89
16166376@N00	8773250481_513da022e5_o.jpg	355	(25, 32)	f	440	354	304	305	-5	0	120
16166376@N00	11117743066_4a1315ae78_o.jpg	354	(25, 32)	m	766	1375	918	918	-75	0	73
16166376@N00	11117743066_4a1315ae78_o.jpg	355	(25, 32)	f	1152	1078	778	778	-105	30	154
16166376@N00	9588086798_248ffa44bb_o.jpg	355	(25, 32)	f	863	229	663	663	180	45	84
16166376@N00	9588218274_162d95b05a_o.jpg	354	(25, 32)	m	1181	369	172	173	-15	0	115
16166376@N00	9588218274_162d95b05a_o.jpg	355	(25, 32)	f	1295	423	156	156	15	0	114
16166376@N00	8780300510_4eaaa505fb_o.jpg	355	(25, 32)	f	153	761	424	424	-20	-30	71
16166376@N00	11117747066_3da39dfbe3_o.jpg	354	(25, 32)	m	554	1376	969	970	-75	0	42
16166376@N00	11117747066_3da39dfbe3_o.jpg	355	(25, 32)	f	978	1075	816	816	-95	30	101
16166376@N00	8773614453_c87fff78f6_o.jpg	356	(4, 6)	f	553	785	335	336	0	0	70
16166376@N00	9588252376_2040274723_o.jpg	355	(25, 32)	f	864	363	244	245	-10	0	135
16166376@N00	11117825644_35748666f5_o.jpg	355	(25, 32)	f	1443	1592	300	299	165	30	135
16166376@N00	8780198724_e465fb258c_o.jpg	354	(25, 32)	m	863	824	160	160	0	0	46
16166376@N00	8780198724_e465fb258c_o.jpg	356	(4, 6)	f	472	884	160	160	-5	0	134
16166376@N00	8773635663_a51664892b_o.jpg	354	(25, 32)	m	878	791	164	164	-5	0	76
16166376@N00	8773635663_a51664892b_o.jpg	356	(4, 6)	f	544	841	156	156	0	0	110
16166376@N00	8773764811_3a233b900c_o.jpg	355	(25, 32)	f	818	369	232	232	15	0	40
16166376@N00	8773267791_ef69bda205_o.jpg	355	(25, 32)	f	582	690	332	332	10	30	69
16166376@N00	8780043062_c6657ac39e_o.jpg	354	(25, 32)	m	1271	741	168	168	0	0	99
16166376@N00	8780043062_c6657ac39e_o.jpg	355	(25, 32)	f	1187	667	152	152	0	0	72
16166376@N00	8780047700_f95bb464a6_o.jpg	354	(25, 32)	m	1274	771	156	156	0	0	111
16166376@N00	8780047700_f95bb464a6_o.jpg	355	(25, 32)	f	1161	722	152	153	0	0	64
